,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL
185,Cc1[nH][nH]c(=O)c1C(c1ccccc1OCc1ccc(Br)cc1)c1c(C)[nH][nH]c1=O,-0.0,1.0,1.0,0.0,0.45433250069618225
186,Cc1c(NC(=O)C(C)OC(=O)c2cc3c(s2)CCC3)c(=O)n(-c2ccccc2)n1C,1.0,0.0,0.0,0.0,0.46596190333366394
187,Cc1c(NC(=S)NC(=O)/C=C/c2ccco2)cccc1C(=O)O,-0.0,1.0,1.0,0.0,0.45433250069618225
188,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c12,1.0,0.0,0.0,0.0,0.46596190333366394
189,Cc1cc(/C=C2/C=CC(=O)O2)oc1C,1.0,0.0,0.0,1.0,0.49182265996932983
190,Cc1cc(C(=O)O)ccc1-c1ccc(/C=C2/NC(=O)NC2=O)o1,1.0,0.0,0.0,1.0,0.49182265996932983
191,Cc1cc(C)n(C(=O)/C=C/c2ccco2)n1,1.0,0.0,0.0,0.0,0.46596190333366394
192,Cc1cc(C)n2nc(N)c(N)c2n1,1.0,0.0,0.0,1.0,0.49182265996932983
193,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N3C(=O)C=CC3=O)cc2)n1,1.0,0.0,0.0,0.0,0.4785556197166443
194,Cc1cc(CSC(=N)N)c(O)c(C)n1,1.0,0.0,0.0,0.0,0.4785556197166443
195,Cc1cc(N=Cc2ccc([N+](=O)[O-])o2)ccc1S(=O)(=O)O,1.0,0.0,0.0,1.0,0.49182265996932983
196,Cc1cc(NC(=O)C2CCN(C(=O)c3ccc(-n4cccc4)cc3)CC2)no1,1.0,0.0,0.0,0.0,0.46596190333366394
197,Cc1cc(OCCOCCN2CCNCC2)ccc1Cl,1.0,0.0,0.0,0.0,0.4785556197166443
198,Cc1cc2c(c(=O)[nH]1)C(=O)O/C2=C\c1ccc(C)o1,1.0,0.0,0.0,0.0,0.46596190333366394
199,Cc1cc2c(c(=O)[nH]1)C(=O)O/C2=C\c1ccco1,1.0,0.0,0.0,0.0,0.46596190333366394
200,Cc1cc2ncn(Cc3noc(-c4ccco4)n3)c2cc1C,1.0,0.0,0.0,0.0,0.4582130014896393
201,Cc1ccc(-c2nnc3s/c(=C\c4ccco4)c(=O)n23)cc1,1.0,0.0,0.0,0.0,0.4601627290248871
202,Cc1ccc(/C(C#N)=C\c2ccco2)cc1,1.0,0.0,0.0,0.0,0.4601627290248871
203,Cc1ccc(/C=C/C(=O)NCc2ccccn2)o1,1.0,0.0,1.0,0.0,0.45433250069618225
204,Cc1ccc(C(=O)N/C(=C/c2ccc([N+](=O)[O-])o2)C(=O)O)cc1,1.0,0.0,0.0,1.0,0.48224011063575745
205,Cc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cn2)o1,1.0,0.0,0.0,1.0,0.48224011063575745
206,Cc1ccc(C)n1C(CC(=O)O)c1ccsc1,1.0,0.0,0.0,0.0,0.4703701138496399
207,Cc1ccc(CCC(=O)Nc2ccc(-c3cn4c5c(nnc4n3)CCCC5)cc2)o1,1.0,0.0,0.0,0.0,0.4703701138496399
208,Cc1ccc(COc2ccc(/C=N/N=C3\NC(=O)C(CC(=O)O)S3)cc2)cc1,1.0,0.0,0.0,0.0,0.4703701138496399
209,Cc1ccc(N2C(=O)C3C(C2=O)C2(CO)C=CC3(C)O2)cc1[N+](=O)[O-],1.0,0.0,0.0,0.0,0.4785556197166443
210,Cc1ccc(N2C(=O)c3ccccc3NC2c2cccc([N+](=O)[O-])c2)cc1,1.0,0.0,0.0,0.0,0.46596190333366394
211,Cc1ccc(N[C@@H]2OC[C@@H](O)C(O)C2O)cc1N[C@@H]1OC[C@@H](O)C(O)C1O,-0.0,1.0,0.0,1.0,0.49182265996932983
212,Cc1ccc(O)c(NC(=S)NC(=O)/C=C/c2ccco2)c1,1.0,0.0,0.0,0.0,0.4582130014896393
213,Cc1cccc(C(=O)Nc2c3c(nn2-c2ccc(F)cc2)CSC3)c1,1.0,0.0,0.0,0.0,0.46596190333366394
214,Cc1cccc(CN2CCN(C3CCC(C)CC3)CC2)c1,1.0,0.0,0.0,0.0,0.4582130014896393
215,Cc1cccc(CN2CCN(S(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)c1,1.0,0.0,0.0,0.0,0.4582130014896393
216,Cc1cccc(N2CCN(C(=O)/C=C\C(=O)O)CC2)c1C,1.0,0.0,0.0,0.0,0.4601627290248871
217,Cc1cccc(NC(=O)c2ccc(NS(=O)(=O)c3ccc4[nH]cc(C(=O)O)c(=O)c4c3)cc2)c1,-0.0,1.0,0.0,0.0,0.46596190333366394
218,Cc1cccc(OCC(=O)N2CCN(Cc3cccc(Br)c3)CC2)c1,1.0,0.0,0.0,0.0,0.4582130014896393
219,Cc1ccccc1/C=C1\N=C(c2cc(C3=N/C(=C/c4ccccc4C)C(=O)O3)cc(C3=N/C(=C/c4ccccc4C)C(=O)O3)c2)OC1=O,-0.0,1.0,0.0,0.0,0.46596190333366394
220,Cc1cncc2c(S(=O)(=O)N3CC[C@@H](NC(=O)C(O)c4ccc(F)cc4F)C3)cccc12,1.0,0.0,0.0,0.0,0.46596190333366394
221,Cc1n[nH]c(=O)nc1NNc1ccc(C(=O)O)cc1,1.0,0.0,0.0,1.0,0.48224011063575745
222,Cc1nc(C)n(-c2ccc(Nc3cc(-n4cc(N(c5cccnc5)c5cccnc5)cn4)ccn3)cc2)n1,1.0,0.0,0.0,0.0,0.46596190333366394
223,Cc1ncn(-c2ccc(N(C)c3ncc4cccc(-c5ccn[nH]5)c4n3)cc2)n1,1.0,0.0,0.0,0.0,0.4601627290248871
224,Cc1nnc(CNC(=O)c2ccc(-n3cccc3)cc2)o1,1.0,0.0,1.0,0.0,0.45433250069618225
225,Cc1noc(C2CN(C(=O)c3ccc(-n4cccc4)cc3)C2)n1,1.0,0.0,0.0,0.0,0.4601627290248871
226,Cc1oc(C(=O)O)cc1CSCCSCc1cc(C(=O)O)oc1C,1.0,0.0,0.0,0.0,0.4785556197166443
227,Cc1occc1C(=O)N/N=C/C=C/c1ccco1,-0.0,1.0,0.0,0.0,0.4601627290248871
228,Cc1sc2nc(C)n3c(=O)n(CC(=O)NCc4ccco4)nc3c2c1C,1.0,0.0,1.0,0.0,0.45433250069618225
229,Clc1ccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,1.0,0.0,0.0,0.0,0.45817744731903076
230,Clc1ccc2c(c1)CC(c1nc(Nc3cncnc3)c3ccccc3n1)CO2,1.0,0.0,0.0,0.0,0.47319766879081726
231,Cn1c(SCc2cc(=O)n3c(n2)sc2ccccc23)nnc1C(F)(F)F,1.0,0.0,0.0,0.0,0.4582130014896393
232,Cn1cc(-c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Br)cn1,1.0,0.0,0.0,1.0,0.48224011063575745
233,Cn1nnc(-c2ccc(Nc3nccc(-c4ccc5nc(C6CC6)[nH]c(=O)c5c4)n3)cc2)n1,1.0,0.0,0.0,1.0,0.49182265996932983
234,N#C/C(=C/c1ccco1)c1cccc(F)c1,1.0,0.0,0.0,0.0,0.47319766879081726
235,N#C/C(=C\c1ccc(-c2ccccc2C(=O)O)o1)C(=O)NCc1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
236,N#C/C(=C\c1nn(-c2ccccc2)c(N)c1C#N)c1ccco1,1.0,0.0,0.0,0.0,0.4659101963043213
237,N#CC(C#N)=Cc1cccn1-c1ccc(C(=O)O)cc1,1.0,0.0,0.0,0.0,0.4659101963043213
238,N#CC1=C(N)n2c(s/c(=C\c3ccco3)c2=O)=C(C#N)C1c1ccco1,1.0,0.0,0.0,0.0,0.4659101963043213
239,N#CC1=c2/c(=C/c3ccco3)c(N)c(C#N)n2C(=O)C(c2ccco2)S1,-0.0,1.0,0.0,0.0,0.4659101963043213
240,N#Cc1c(-c2ccc3c(c2)OCO3)nc(N2CCCCC2)[nH]c1=O,1.0,0.0,0.0,1.0,0.5015141367912292
241,N#Cc1c(SCC(=O)O)nc2c(c1-c1ccco1)CCC2,-0.0,1.0,0.0,0.0,0.45817744731903076
242,N#Cc1cc([N+](=O)[O-])ccc1NC(=O)COC(=O)c1cc(-c2ccco2)nc2ccccc12,1.0,0.0,0.0,0.0,0.4633711874485016
243,N/C(=N\[N+](=O)[O-])N/N=C\c1ccc(-c2ccc(O)c(C(=O)O)c2)o1,-0.0,1.0,0.0,1.0,0.5015141367912292
244,NC(=O)/C(=C\c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(Br)cc1,1.0,0.0,0.0,0.0,0.47319766879081726
245,NC(=O)COC(=O)/C=C/c1ccc(I)o1,1.0,0.0,0.0,0.0,0.4784858822822571
246,NC(=O)COC(=O)c1cc2c(s1)CCC2,1.0,0.0,0.0,1.0,0.4877743124961853
247,NC(=O)CSc1ccc(C(N)=O)cc1[N+](=O)[O-],1.0,0.0,0.0,1.0,0.4877743124961853
248,NC(=O)Cn1cnc2sc3c(c2c1=O)CCC3,1.0,0.0,0.0,0.0,0.4784858822822571
249,NC(=O)NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccco1)CCC2,1.0,0.0,0.0,0.0,0.45817744731903076
250,NC(=O)c1cc(NC(=O)COC(=O)COc2cccc(C(F)(F)F)c2)cc(C(N)=O)c1,1.0,0.0,0.0,0.0,0.4633711874485016
251,NC(=O)c1ccc(-c2cccs2)s1,1.0,0.0,0.0,0.0,0.4659101963043213
252,NC(=O)c1ccc(N=Cc2cc3c(cc2[N+](=O)[O-])OCO3)cc1,-0.0,1.0,0.0,1.0,0.5015141367912292
253,NC(=O)c1ccc2nc(-c3cccs3)sc2c1,1.0,0.0,0.0,0.0,0.47319766879081726
254,NC(=O)c1cccc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.47319766879081726
255,NC(=O)c1ccccc1NC(=S)NC(=O)/C=C/c1ccco1,-0.0,1.0,0.0,0.0,0.45817744731903076
256,NC(=O)c1cncc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.47319766879081726
257,NC(=O)n1c(CCC(=O)O)nc2sc3c(c2c1=O)CCC3,1.0,0.0,0.0,0.0,0.4784858822822571
258,NCC1OC(=O)C(Oc2ccccc2)=C1Br,1.0,0.0,0.0,0.0,0.45817744731903076
259,NS(=O)(=O)c1ccc(N=Cc2cc3c(cc2[N+](=O)[O-])OCO3)cc1,1.0,0.0,0.0,1.0,0.5015141367912292
260,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC3CNNN3)CS[C@H]12)c1ccc(O)cc1,1.0,0.0,0.0,0.0,0.4784858822822571
261,Nc1cc(Br)cnc1N,1.0,0.0,0.0,1.0,0.5015141367912292
262,Nc1cc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2cc1S(=O)(=O)O,1.0,0.0,0.0,1.0,0.5015141367912292
263,Nc1ccc(NCCO)c(N)c1,1.0,0.0,0.0,1.0,0.4877743124961853
264,Nc1ccc(O)c(C(=O)O)c1,-0.0,1.0,0.0,1.0,0.5015141367912292
265,Nc1cccc(N2C(=O)c3cc(S(=O)O)cc4c(N)c(S(=O)O)cc(c34)C2=O)c1,1.0,0.0,0.0,0.0,0.47319766879081726
266,O=C(/C=C/c1ccc(-c2cccc(C(F)(F)F)c2)o1)c1ccco1,1.0,0.0,0.0,0.0,0.47319766879081726
267,O=C(/C=C/c1ccco1)C1=C(O)C(=O)N(CCCN2CCOCC2)C1c1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
268,O=C(/C=C/c1ccco1)NC(=S)NNC(=O)c1ccccc1O,-0.0,1.0,0.0,0.0,0.45817744731903076
269,O=C(/C=C/c1ccco1)NC(=S)Nc1cc(C(=O)O)ccc1Cl,-0.0,1.0,0.0,0.0,0.4633711874485016
270,O=C(/C=C/c1ccco1)NC(=S)Nc1ccc(Cl)c(C(=O)O)c1,1.0,0.0,0.0,0.0,0.4633711874485016
271,O=C(/C=C/c1ccco1)NC(=S)Nc1cccc(C(=O)O)c1,1.0,0.0,0.0,0.0,0.4633711874485016
272,O=C(/C=C/c1ccco1)NCC(=O)N/N=C/c1ccc(C(=O)O)cc1,1.0,0.0,0.0,0.0,0.45817744731903076
273,O=C(/C=C/c1ccco1)NCCCCCCNC(=O)/C=C/c1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
274,O=C(/C=C/c1ccco1)NCCCCNC(=O)/C=C/c1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
275,O=C(/C=C/c1ccco1)NCc1cccc(CNC(=O)/C=C/c2ccco2)c1,1.0,0.0,0.0,0.0,0.4633711874485016
276,O=C(/C=C/c1ccco1)Nc1c[nH]c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,0.4659101963043213
277,O=C(/C=C/c1ccco1)Nc1cccc(NC(=O)/C=C/c2ccco2)n1,-0.0,1.0,0.0,0.0,0.4659101963043213
278,O=C(/C=C/c1ccco1)Nc1nnc(-c2ccco2)s1,1.0,0.0,0.0,0.0,0.4659101963043213
279,O=C(/C=C/c1ccco1)ON1C(=O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,0.4659101963043213
280,O=C(CCc1ccco1)Nc1ccc(-c2cn3c4c(nnc3n2)CCCC4)cc1,1.0,0.0,0.0,0.0,0.45817744731903076
281,O=C(CN1C(=O)NC2(CCCCCC2)C1=O)NC(=O)NCc1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
282,O=C(COC(=O)/C=C/c1ccco1)COC(=O)/C=C/c1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
283,O=C(COC(=O)/C=C/c1ccco1)NCc1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
284,O=C(COC(=O)COc1ccc(Cl)cc1)NCc1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
285,O=C(COC(=O)c1cc(-c2ccco2)nc2ccccc12)NC1CC1,1.0,0.0,0.0,0.0,0.4633711874485016
286,O=C(COc1ccccc1C(=O)OC1CCCC1=O)Nc1cccc(C(F)(F)F)c1,1.0,0.0,0.0,0.0,0.4633711874485016
287,O=C(CSc1nsc(SCC(=O)Nc2ccc(Cl)c(Cl)c2)n1)Nc1ccc(Cl)c(Cl)c1,-0.0,1.0,0.0,1.0,0.4877743124961853
288,O=C(Cc1cccs1)N/N=C\C=C\c1ccco1,-0.0,1.0,0.0,0.0,0.45817744731903076
289,O=C(Cn1cc(C(=O)c2ccco2)c2ccccc21)NCc1cccnc1,1.0,0.0,0.0,0.0,0.45817744731903076
290,O=C(Cn1ncn2cccc2c1=O)N1CCc2ccccc2C1,1.0,0.0,0.0,0.0,0.45817744731903076
291,O=C(N/N=C/C=C/c1ccco1)c1ccncc1,-0.0,1.0,0.0,0.0,0.4659101963043213
292,O=C(NC1CCCCC1)N1CCN2C(=O)[C@@H]3CCCN3C(=O)[C@H]2C1,1.0,0.0,0.0,1.0,0.4917451739311218
293,O=C(NC1CCCCC1)N1CCN2C(=O)[C@@H]3CSCN3C(=O)[C@H]2C1,1.0,0.0,0.0,1.0,0.4917451739311218
294,O=C(NC1CCCCC1)N1CCN2C(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]2C1,1.0,0.0,0.0,1.0,0.4917451739311218
295,O=C(NC1CCCCC1)N1CCN2C(=O)[C@H]3CCCN3C(=O)[C@H]2C1,1.0,0.0,0.0,1.0,0.4917451739311218
296,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc2nc(-c3cccs3)sc2c1,1.0,0.0,0.0,0.0,0.4633711874485016
297,O=C(NCC(O)C(=O)N1CCOCC1)c1cccc(Nc2ccc3[nH]ncc3c2)n1,1.0,0.0,0.0,0.0,0.4633711874485016
298,O=C(NCC(c1cccs1)S(=O)(=O)c1ccc(Cl)cc1)c1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
299,O=C(NCCN1CCOCC1)c1cccc(CN(C(=O)c2nc3ccc(-c4cn[nH]c4)cc3s2)C2CC2)c1,1.0,0.0,0.0,0.0,0.4633711874485016
300,O=C(NCCO)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,-0.0,1.0,0.0,0.0,0.4633711874485016
301,O=C(NCCO)c1cccc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.4633711874485016
302,O=C(NCCc1ccc(O)cc1)c1cccc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.4633711874485016
303,O=C(NCCc1ccc(O)cc1)c1ccnc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.4633711874485016
304,O=C(NCc1ccccc1)N1CCN2C(=O)[C@@H]3CCCN3C(=O)[C@H]2C1,1.0,0.0,0.0,0.0,0.45817744731903076
305,O=C(NCc1ccccc1)N1CCN2C(=O)[C@@H]3CSCN3C(=O)[C@H]2C1,1.0,0.0,0.0,0.0,0.45817744731903076
306,O=C(NCc1ccccc1)N1CCN2C(=O)[C@H]3CCCN3C(=O)[C@H]2C1,1.0,0.0,0.0,0.0,0.45817744731903076
307,O=C(NCc1cccnc1)c1cccc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.4633711874485016
308,O=C(NCc1cccnc1)c1ccnc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.4633711874485016
309,O=C(NNC(=S)Nc1ccccc1)C(=O)NNC(=S)Nc1ccccc1,1.0,0.0,0.0,0.0,0.4659101963043213
310,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12)c1ccccc1,1.0,0.0,0.0,0.0,0.47319766879081726
311,O=C(Nc1ccc(-c2ccncc2)c(C(F)(F)F)c1)C1COc2ccccc2O1,1.0,0.0,0.0,0.0,0.47319766879081726
312,O=C(Nc1ccc(-c2cn[nH]c2)c(C(F)(F)F)c1)C1COc2ccccc2O1,1.0,0.0,0.0,0.0,0.47319766879081726
313,O=C(Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1,1.0,0.0,0.0,1.0,0.5015141367912292
314,O=C(Nc1ccc(Cl)cc1Cl)N1CCN2C(=O)[C@@H]3CSCN3C(=O)[C@H]2C1,1.0,0.0,0.0,1.0,0.5015141367912292
315,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc2nc(-c3cccs3)sc2c1,1.0,0.0,0.0,0.0,0.47319766879081726
316,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc2nc(Nc3ccccn3)sc2c1,-0.0,1.0,0.0,0.0,0.47319766879081726
317,O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc(Nc2ccncn2)n1,1.0,0.0,0.0,0.0,0.4659101963043213
318,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccnc(Nc2ncccn2)c1,1.0,0.0,0.0,0.0,0.47319766879081726
319,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccnc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.47319766879081726
320,O=C(O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,0.0,0.0,1.0,0.4917451739311218
321,O=C(O)C1CC=CCC1C(=O)Nc1nncs1,1.0,0.0,0.0,1.0,0.4917451739311218
322,O=C(O)CCC(NCc1ccco1)C(=O)O,1.0,0.0,0.0,0.0,0.45817744731903076
323,O=C(O)CCCNC(=O)/C=C/c1ccco1,1.0,0.0,0.0,0.0,0.45817744731903076
324,O=C(O)CCN(CCC(=O)O)c1ccc(O)cc1,-0.0,1.0,0.0,0.0,0.4784858822822571
325,O=C(O)COc1ccc(-n2cccc2)cc1,1.0,0.0,0.0,0.0,0.45817744731903076
326,O=C(O)c1c2c(nc3ccc(S(=O)(=O)N4CCC(C(=O)O)CC4)cc13)CCC2,1.0,0.0,0.0,1.0,0.5015141367912292
327,O=C(O)c1cc(-c2ccco2)nc2ccccc12,1.0,0.0,0.0,0.0,0.47319766879081726
328,O=C(O)c1cc(-n2cccc2)ccc1Cl,1.0,0.0,0.0,0.0,0.47319766879081726
329,O=C(O)c1cc(C(=O)O)cc(-c2ccc(/C=N\n3cnnc3)o2)c1,1.0,0.0,0.0,1.0,0.5015141367912292
330,O=C(O)c1cc(N/N=C/c2ccc(N3CCOCC3)s2)ccc1Cl,-0.0,1.0,0.0,1.0,0.5015141367912292
331,O=C(O)c1cc(N=Cc2ccco2)ccc1O,-0.0,1.0,0.0,0.0,0.47319766879081726
332,O=C(O)c1cc(NN=C2CCCC2)ccc1Cl,1.0,0.0,0.0,1.0,0.5015141367912292
333,O=C(O)c1cc(S(=O)(=O)Nc2ccc(-n3cnnn3)cc2)ccc1O,1.0,0.0,0.0,1.0,0.5015141367912292
334,O=C(O)c1cc(S(=O)(=O)Nc2ccc3cn[nH]c3c2)ccc1O,1.0,0.0,0.0,1.0,0.5015141367912292
335,O=C(O)c1cc(S(=O)(=O)Nc2ccncc2)ccc1O,1.0,0.0,0.0,1.0,0.5015141367912292
336,O=C(O)c1cc([N+](=O)[O-])cc2c1-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])/C2=C/c1ccco1,-0.0,1.0,0.0,0.0,0.47319766879081726
337,O=C(O)c1cc2ncc(-c3n[nH]c(-c4cnc5cc(C(=O)O)nn5c4)c3[N+](=O)[O-])cn2n1,1.0,0.0,0.0,1.0,0.5015141367912292
338,O=C(O)c1ccc(-n2cccc2)cc1Cl,1.0,0.0,0.0,0.0,0.47319766879081726
339,O=C(O)c1ccc(CNC(=O)c2cocc2C(=O)O)o1,1.0,0.0,0.0,0.0,0.4784858822822571
340,O=C(O)c1ccc(CS(=O)(=O)c2ccccc2)o1,1.0,0.0,0.0,0.0,0.45817744731903076
341,O=C(O)c1ccc(NC2OC(CO)C(O)C2O)cc1,1.0,0.0,0.0,0.0,0.4784858822822571
342,O=C(O)c1ccc(O)c(C=Nc2ccc(N=Cc3cc(C(=O)O)ccc3O)cc2)c1,1.0,0.0,0.0,1.0,0.5015141367912292
343,O=C(O)c1cccc(-n2cccc2/C=C2/NC(=O)N(c3ccc(Cl)cc3)C2=O)c1,1.0,0.0,0.0,0.0,0.47319766879081726
344,O=C(O)c1cccc(-n2cccc2/C=C\[N+](=O)[O-])c1,1.0,0.0,0.0,0.0,0.47319766879081726
345,O=C(O)c1cccc(N2C(=O)CC(Nc3ccc(N4CCOCC4)cc3)C2=O)c1,-0.0,1.0,0.0,0.0,0.47319766879081726
346,O=C(O)c1cccc2c1C(=O)N(c1ccccc1)C2,1.0,0.0,0.0,0.0,0.4659101963043213
347,O=C(O)c1ccccc1-c1ccc(/C=C/[N+](=O)[O-])o1,1.0,0.0,0.0,0.0,0.4659101963043213
348,O=C(O)c1coc(CNC(=O)c2cocc2C(=O)O)c1,1.0,0.0,0.0,1.0,0.4877743124961853
349,O=C(OC1(C(F)(F)F)C(=O)Nc2cc3c(cc21)OCO3)c1ccc(Cl)nc1,-0.0,1.0,0.0,1.0,0.5015141367912292
350,O=C(OC1CCCC1=O)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,1.0,0.0,0.0,1.0,0.5015141367912292
351,O=C(OC1CCCC1=O)c1ccc(N2CCCC2=O)cc1,1.0,0.0,0.0,1.0,0.4917451739311218
352,O=C(OC1CCCC1=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,1.0,0.0,0.0,1.0,0.4917451739311218
353,O=C(OC1CCOC1=O)c1cc(-c2ccco2)nc2ccccc12,-0.0,1.0,0.0,0.0,0.47319766879081726
354,O=C(OC1CCOC1=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1,1.0,0.0,0.0,0.0,0.45817744731903076
355,O=C(OCCCC(=O)N1CCOCC1)c1cc(-c2ccco2)nc2ccccc12,1.0,0.0,0.0,0.0,0.4633711874485016
356,O=C(OCN1C(=O)c2ccccc2C1=O)c1cc2c(s1)CCC2,1.0,0.0,0.0,0.0,0.4633711874485016
357,O=C(c1ccc(=O)oc1)N1CCc2ccccc21,1.0,0.0,0.0,0.0,0.4659101963043213
358,O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(Cc2cccc3ccccc23)CC1,1.0,0.0,0.0,0.0,0.45817744731903076
359,O=C(c1cccc(F)c1)N1CCN(Cc2ccncc2)CC1,1.0,0.0,0.0,0.0,0.4633711874485016
360,O=C(c1ccncc1)N1C2C=CC(C2)C1(C(F)(F)F)C(F)(F)F,1.0,0.0,0.0,1.0,0.4917451739311218
361,O=C(c1ccncc1)N1CCN(Cc2ccccc2[N+](=O)[O-])CC1,1.0,0.0,0.0,0.0,0.45817744731903076
362,O=C1CCCC2=C1C(c1ccc([N+](=O)[O-])o1)C1=C(CCCC1=O)O2,1.0,0.0,0.0,1.0,0.4917451739311218
363,O=C1NC(=S)N/C1=C\c1ccc([N+](=O)[O-])o1,1.0,0.0,0.0,1.0,0.4917451739311218
364,O=C1N[C@@H](CC2CCCCC2)C(=O)N2CCN(C(=O)NCc3ccccc3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
365,O=C1N[C@@H](CC2CCCCC2)C(=O)N2CCN(C(=O)Nc3ccccc3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
366,O=C1N[C@@H](COCc2ccccc2)C(=O)N2CCN(C(=O)NC3CCCCC3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
367,O=C1N[C@@H](COCc2ccccc2)C(=O)N2CCN(C(=O)NCc3ccccc3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
368,O=C1N[C@@H](CSCc2ccccc2)C(=O)N2CCN(C(=O)NC3CCCCC3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
369,O=C1N[C@@H](CSCc2ccccc2)C(=O)N2CCN(C(=O)NCc3ccccc3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
370,O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N2CCN(C(=O)NC3CCCCC3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
371,O=C1N[C@@H](Cc2ccc(Cl)cc2)C(=O)N2CCN(C(=O)NCc3ccccc3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
372,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCN(C(=O)NC3CCCCC3)C[C@H]12,1.0,0.0,0.0,0.0,0.4784858822822571
373,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCN(C(=O)NCc3ccccc3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
374,O=C1N[C@@H](Cc2ccccc2)C(=O)N2CCN(C(=O)NC3CCCCC3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
375,O=C1N[C@@H](Cc2ccccc2)C(=O)N2CCN(C(=O)NCc3ccccc3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
376,O=C1N[C@H](Cc2ccc(O)cc2)C(=O)N2CCN(C(=O)NC3CCCCC3)C[C@H]12,1.0,0.0,0.0,0.0,0.4784858822822571
377,O=C1N[C@H](Cc2ccc(O)cc2)C(=O)N2CCN(C(=O)NCc3ccccc3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
378,O=C1N[C@H](Cc2ccccc2)C(=O)N2CCN(C(=O)NC3CCCCC3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
379,O=C1N[C@H](Cc2ccccc2)C(=O)N2CCN(C(=O)NCc3ccccc3)C[C@H]12,1.0,0.0,0.0,0.0,0.45817744731903076
